user_id,item_id,item_name,quantity,unit,category,expiry_date,allergen_flag,unit_cost,last_updated,storage_type,brand,nutritional_tags,daily_usage_rate,reorder_threshold,purchase_date,source
user_007,I_onion,onion,1.5,pack,meat_poultry,2025-01-05,False,6.91,2025-10-23,freezer,Trader Joe's,"vegan,gluten_free",0.45,1.09,2025-01-02,synthetic_generation
user_007,I_strawberry,strawberry,3.23,oz,snacks,2026-05-14,True,5.22,2025-10-23,pantry,365,gluten_free,0.38,1.37,2024-03-18,synthetic_generation
user_007,I_carrot,carrot,3.11,L,grains_cereals,2026-06-04,True,20.5,2025-10-23,pantry,Kirkland,"low_sugar,contains_nuts",0.34,0.55,2025-02-05,synthetic_generation
user_007,I_beef,beef,2.76,kg,seafood,2026-08-27,False,4.21,2025-10-23,freezer,Whole Foods,"low_sugar,organic",0.35,1.74,2025-09-20,synthetic_generation
user_007,I_spinach,spinach,1.31,ml,meat_poultry,2026-06-11,True,11.71,2025-10-23,freezer,Organic Farm,"gluten_free,organic,contains_nuts",0.39,0.69,2024-09-27,synthetic_generation
user_007,I_mushroom,mushroom,2.83,lb,condiments_spices,2025-08-28,True,17.05,2025-10-23,pantry,Whole Foods,"contains_nuts,organic,low_sugar",0.49,0.85,2025-06-17,synthetic_generation
user_007,I_wine,wine,2.2,kg,snacks,2025-09-27,True,10.04,2025-10-23,pantry,Great Value,"contains_nuts,vegan",0.28,0.9,2024-12-19,synthetic_generation
user_007,I_salt,salt,1.13,ml,produce,2026-05-09,True,13.04,2025-10-23,refrigerator,365,,0.28,0.78,2024-06-02,synthetic_generation
user_007,I_tea,tea,4.18,L,meat_poultry,2025-06-11,False,15.45,2025-10-23,freezer,Whole Foods,"organic,contains_nuts",0.35,1.11,2025-08-27,synthetic_generation
user_007,I_chocolate,chocolate,0.69,ml,meat_poultry,2026-10-25,False,1.54,2025-10-23,freezer,365,,0.45,0.55,2024-06-19,synthetic_generation
user_007,I_yogurt,yogurt,3.04,g,snacks,2025-07-04,False,15.38,2025-10-23,pantry,Organic Farm,"organic,vegan",0.25,1.99,2025-05-08,synthetic_generation
user_007,I_chips,chips,4.08,ml,meat_poultry,2025-08-13,False,15.42,2025-10-23,freezer,Great Value,"vegan,gluten_free",0.47,1.31,2024-03-11,synthetic_generation
user_007,I_mustard,mustard,0.57,pack,seafood,2026-01-23,False,4.17,2025-10-23,freezer,365,,0.13,1.83,2025-09-06,synthetic_generation
user_007,I_coffee,coffee,3.47,g,grains_cereals,2026-06-29,True,3.24,2025-10-23,pantry,Organic Farm,"low_sugar,contains_nuts,vegan",0.44,1.49,2025-03-15,synthetic_generation
user_007,I_bread,bread,4.12,kg,seafood,2026-05-09,False,9.41,2025-10-23,freezer,Whole Foods,gluten_free,0.26,0.7,2024-03-26,synthetic_generation
user_007,I_oats,oats,0.52,g,snacks,2026-09-05,False,7.19,2025-10-23,pantry,Great Value,,0.28,0.94,2024-07-29,synthetic_generation
user_007,I_lettuce,lettuce,2.42,oz,condiments_spices,2026-02-23,False,3.56,2025-10-23,pantry,Trader Joe's,"low_sugar,gluten_free,contains_nuts",0.17,1.46,2024-07-27,synthetic_generation
user_007,I_cream,cream,3.02,pcs,beverages,2026-07-20,False,5.29,2025-10-23,pantry,Trader Joe's,"low_sugar,gluten_free",0.4,0.98,2024-05-21,synthetic_generation
user_007,I_sugar,sugar,4.77,kg,dairy_eggs,2025-08-24,False,19.79,2025-10-23,refrigerator,365,"gluten_free,organic,contains_nuts",0.23,1.38,2024-04-03,synthetic_generation
user_007,I_pepper,pepper,1.68,lb,meat_poultry,2026-04-28,False,3.12,2025-10-23,freezer,Kirkland,,0.38,1.88,2025-02-14,synthetic_generation
user_007,I_tofu,tofu,4.19,pcs,frozen_foods,2025-10-21,True,23.7,2025-10-23,freezer,Whole Foods,,0.14,1.42,2025-06-14,synthetic_generation
user_007,I_shrimp,shrimp,2.8,L,snacks,2025-07-19,True,19.82,2025-10-23,pantry,Great Value,organic,0.21,1.41,2024-06-10,synthetic_generation
user_007,I_potato,potato,2.28,L,dairy_eggs,2025-10-10,False,9.48,2025-10-23,refrigerator,Great Value,,0.38,0.42,2024-04-02,synthetic_generation
user_007,I_beans,beans,4.17,L,frozen_foods,2025-10-19,False,9.34,2025-10-23,freezer,Great Value,contains_nuts,0.47,1.28,2024-09-24,synthetic_generation
user_007,I_ketchup,ketchup,2.76,lb,meat_poultry,2026-02-21,True,14.41,2025-10-23,freezer,Kirkland,"low_sugar,gluten_free",0.36,1.94,2025-07-30,synthetic_generation
user_007,I_water,water,2.56,pcs,produce,2025-09-07,False,24.07,2025-10-23,refrigerator,Great Value,,0.27,0.74,2025-01-26,synthetic_generation
user_007,I_orange,orange,2.36,lb,seafood,2026-11-25,True,20.2,2025-10-23,freezer,Great Value,,0.37,0.75,2024-10-21,synthetic_generation
user_007,I_bacon,bacon,4.69,pcs,dairy_eggs,2026-02-13,False,2.82,2025-10-23,refrigerator,Trader Joe's,"vegan,gluten_free",0.13,1.57,2024-07-13,synthetic_generation
user_007,I_ginger,ginger,4.43,L,produce,2025-07-24,True,18.65,2025-10-23,refrigerator,365,vegan,0.43,0.91,2024-04-19,synthetic_generation
user_007,I_buttermilk,buttermilk,3.94,g,dairy_eggs,2025-03-22,False,15.73,2025-10-23,refrigerator,Whole Foods,"low_sugar,gluten_free",0.27,1.98,2025-08-11,synthetic_generation
user_007,I_chicken,chicken,4.62,oz,snacks,2026-05-18,True,24.63,2025-10-23,pantry,Whole Foods,low_sugar,0.11,1.19,2025-03-09,synthetic_generation
user_007,I_ham,ham,2.27,ml,produce,2026-07-08,True,13.06,2025-10-23,refrigerator,Whole Foods,,0.36,1.08,2024-01-09,synthetic_generation
user_007,I_rice,rice,0.95,lb,grains_cereals,2026-11-22,True,10.11,2025-10-23,pantry,Great Value,"vegan,gluten_free",0.16,1.1,2025-09-19,synthetic_generation
user_007,I_butter,butter,1.45,lb,condiments_spices,2026-01-10,True,12.97,2025-10-23,pantry,Trader Joe's,"gluten_free,contains_nuts,organic",0.31,1.96,2024-08-22,synthetic_generation
user_007,I_tomato,tomato,4.35,L,dairy_eggs,2025-10-04,True,14.33,2025-10-23,refrigerator,365,contains_nuts,0.41,0.6,2025-05-26,synthetic_generation
user_007,I_honey,honey,1.85,g,meat_poultry,2026-10-08,False,19.85,2025-10-23,freezer,Whole Foods,,0.36,0.4,2024-09-17,synthetic_generation
user_007,I_apple,apple,2.01,lb,produce,2026-10-07,True,11.8,2025-10-23,refrigerator,Trader Joe's,"gluten_free,organic",0.24,0.9,2025-09-12,synthetic_generation
user_008,I_butter,butter,2.29,kg,snacks,2026-12-19,True,6.05,2025-10-23,pantry,Kirkland,"low_sugar,organic,contains_nuts",0.4,1.19,2024-03-26,synthetic_generation
user_008,I_lettuce,lettuce,4.69,pack,dairy_eggs,2025-09-26,True,3.02,2025-10-23,refrigerator,Trader Joe's,vegan,0.38,1.05,2024-05-09,synthetic_generation
user_008,I_nuts,nuts,3.49,lb,meat_poultry,2026-06-24,True,1.69,2025-10-23,freezer,Whole Foods,"low_sugar,gluten_free,contains_nuts",0.25,1.95,2025-07-06,synthetic_generation
user_008,I_bacon,bacon,3.36,pack,meat_poultry,2026-08-29,False,16.15,2025-10-23,freezer,Great Value,"gluten_free,contains_nuts",0.29,1.67,2025-03-28,synthetic_generation
user_008,I_wine,wine,1.87,g,snacks,2026-01-10,False,7.24,2025-10-23,pantry,Great Value,gluten_free,0.18,1.21,2025-05-18,synthetic_generation
user_008,I_orange,orange,4.09,L,produce,2025-11-03,True,19.38,2025-10-23,refrigerator,Kirkland,"vegan,contains_nuts",0.45,1.04,2024-09-12,synthetic_generation
user_008,I_broccoli,broccoli,1.49,kg,meat_poultry,2026-10-24,False,20.88,2025-10-23,freezer,Whole Foods,low_sugar,0.39,1.85,2024-10-05,synthetic_generation
user_008,I_buttermilk,buttermilk,4.34,ml,snacks,2026-10-27,False,10.91,2025-10-23,pantry,365,"organic,contains_nuts",0.33,0.76,2025-09-29,synthetic_generation
user_008,I_flour,flour,0.72,g,produce,2025-07-12,False,1.47,2025-10-23,refrigerator,365,,0.18,0.51,2025-03-24,synthetic_generation
user_008,I_juice,juice,2.72,lb,grains_cereals,2025-08-27,True,4.62,2025-10-23,pantry,Whole Foods,"contains_nuts,gluten_free",0.26,1.65,2024-12-04,synthetic_generation
user_008,I_coffee,coffee,2.27,pcs,dairy_eggs,2025-05-30,True,7.4,2025-10-23,refrigerator,365,gluten_free,0.42,1.71,2024-05-04,synthetic_generation
user_008,I_mayonnaise,mayonnaise,4.98,L,seafood,2026-01-30,False,6.93,2025-10-23,freezer,Whole Foods,,0.28,1.97,2025-04-29,synthetic_generation
user_008,I_fish,fish,1.21,g,beverages,2026-11-29,False,23.47,2025-10-23,pantry,Organic Farm,,0.16,1.39,2024-07-22,synthetic_generation
user_008,I_frozen_pizza,frozen_pizza,1.56,pack,condiments_spices,2025-02-23,True,24.36,2025-10-23,pantry,Trader Joe's,,0.13,0.77,2024-05-02,synthetic_generation
user_008,I_cereal,cereal,3.11,pcs,beverages,2025-09-06,True,24.25,2025-10-23,pantry,Organic Farm,gluten_free,0.4,0.72,2025-05-26,synthetic_generation
user_008,I_chicken,chicken,4.99,g,dairy_eggs,2026-12-04,False,23.34,2025-10-23,refrigerator,Kirkland,"vegan,organic",0.11,0.7,2025-07-25,synthetic_generation
user_008,I_soy_sauce,soy_sauce,2.2,ml,condiments_spices,2026-03-26,True,1.51,2025-10-23,pantry,Trader Joe's,,0.27,1.04,2024-10-28,synthetic_generation
user_008,I_ginger,ginger,1.34,lb,frozen_foods,2026-12-15,False,5.55,2025-10-23,freezer,Trader Joe's,"gluten_free,vegan,organic",0.29,1.06,2024-09-26,synthetic_generation
user_008,I_cream,cream,3.37,pack,frozen_foods,2026-01-11,False,1.02,2025-10-23,freezer,Organic Farm,organic,0.33,0.92,2025-09-27,synthetic_generation
user_008,I_chocolate,chocolate,2.93,pack,seafood,2025-11-25,True,16.8,2025-10-23,freezer,365,"low_sugar,vegan,gluten_free",0.18,1.0,2024-11-25,synthetic_generation
user_008,I_yogurt,yogurt,4.72,ml,dairy_eggs,2025-04-09,True,2.05,2025-10-23,refrigerator,Kirkland,organic,0.27,0.47,2025-08-07,synthetic_generation
user_008,I_spinach,spinach,3.66,oz,beverages,2026-11-05,False,13.62,2025-10-23,pantry,Kirkland,"vegan,organic",0.06,1.87,2025-05-18,synthetic_generation
user_008,I_tea,tea,3.85,pack,dairy_eggs,2026-04-25,True,9.66,2025-10-23,refrigerator,Trader Joe's,,0.42,0.75,2024-02-11,synthetic_generation
user_008,I_pepper,pepper,4.82,kg,dairy_eggs,2025-11-08,True,23.67,2025-10-23,refrigerator,Kirkland,low_sugar,0.22,0.63,2024-09-11,synthetic_generation
user_008,I_vinegar,vinegar,3.95,lb,meat_poultry,2026-07-26,False,18.91,2025-10-23,freezer,Organic Farm,"contains_nuts,organic,low_sugar",0.41,1.23,2025-05-31,synthetic_generation
user_008,I_eggs,eggs,3.2,lb,condiments_spices,2026-11-05,True,13.81,2025-10-23,pantry,Trader Joe's,"gluten_free,contains_nuts",0.39,1.03,2024-11-27,synthetic_generation
user_008,I_jam,jam,2.98,oz,seafood,2026-07-31,True,10.0,2025-10-23,freezer,Trader Joe's,"contains_nuts,low_sugar,organic",0.38,1.97,2025-09-02,synthetic_generation
user_008,I_mushroom,mushroom,1.86,oz,grains_cereals,2026-06-15,True,24.84,2025-10-23,pantry,365,gluten_free,0.06,1.7,2024-10-09,synthetic_generation
user_008,I_ketchup,ketchup,2.57,ml,frozen_foods,2026-06-08,True,3.26,2025-10-23,freezer,365,"gluten_free,vegan",0.15,1.68,2024-04-04,synthetic_generation
user_008,I_banana,banana,3.76,pcs,beverages,2026-08-06,True,18.62,2025-10-23,pantry,365,"low_sugar,organic,gluten_free",0.34,0.36,2025-08-13,synthetic_generation
user_008,I_cookies,cookies,2.0,pack,beverages,2025-03-22,True,23.12,2025-10-23,pantry,Whole Foods,,0.44,0.69,2025-09-08,synthetic_generation
user_008,I_mustard,mustard,2.86,lb,grains_cereals,2026-10-12,False,2.3,2025-10-23,pantry,Great Value,gluten_free,0.28,0.68,2024-02-21,synthetic_generation
user_008,I_oats,oats,1.8,pack,beverages,2026-04-02,True,6.33,2025-10-23,pantry,365,gluten_free,0.09,1.27,2024-02-20,synthetic_generation
user_008,I_garlic,garlic,2.76,ml,frozen_foods,2026-02-13,False,3.04,2025-10-23,freezer,365,"low_sugar,vegan,contains_nuts",0.23,1.27,2025-07-28,synthetic_generation
user_008,I_chips,chips,4.0,lb,frozen_foods,2025-09-10,True,2.72,2025-10-23,freezer,Organic Farm,,0.1,1.0,2025-01-09,synthetic_generation
user_008,I_beef,beef,3.45,oz,condiments_spices,2025-07-15,False,9.27,2025-10-23,pantry,365,"low_sugar,contains_nuts",0.33,1.05,2024-08-27,synthetic_generation
user_008,I_sugar,sugar,3.78,kg,seafood,2026-12-03,False,4.74,2025-10-23,freezer,Kirkland,,0.16,1.36,2024-05-31,synthetic_generation
user_008,I_strawberry,strawberry,1.0,pcs,snacks,2025-01-15,False,17.65,2025-10-23,pantry,Whole Foods,,0.2,1.56,2024-08-04,synthetic_generation
user_008,I_beans,beans,3.3,ml,seafood,2026-07-14,False,14.17,2025-10-23,freezer,Organic Farm,,0.22,1.84,2025-06-23,synthetic_generation
user_008,I_oil,oil,1.4,oz,grains_cereals,2025-09-19,True,2.44,2025-10-23,pantry,Kirkland,"organic,low_sugar,vegan",0.35,1.43,2025-01-03,synthetic_generation
user_008,I_tomato,tomato,3.42,L,dairy_eggs,2025-01-20,False,21.82,2025-10-23,refrigerator,Whole Foods,,0.46,1.12,2025-09-03,synthetic_generation
user_008,I_water,water,4.85,g,frozen_foods,2025-04-01,True,5.77,2025-10-23,freezer,Kirkland,low_sugar,0.19,1.13,2024-06-09,synthetic_generation
user_008,I_carrot,carrot,1.86,oz,grains_cereals,2025-12-22,False,9.53,2025-10-23,pantry,Kirkland,"contains_nuts,organic",0.47,1.91,2024-08-18,synthetic_generation
user_008,I_tofu,tofu,0.9,pack,meat_poultry,2025-12-16,False,16.77,2025-10-23,freezer,Great Value,contains_nuts,0.16,0.56,2024-11-15,synthetic_generation
user_008,I_apple,apple,1.12,L,condiments_spices,2026-04-05,True,5.96,2025-10-23,pantry,365,"low_sugar,vegan",0.24,1.85,2024-05-28,synthetic_generation
user_008,I_milk,milk,4.77,kg,meat_poultry,2025-11-22,True,14.38,2025-10-23,freezer,365,"vegan,organic",0.39,1.8,2025-02-27,synthetic_generation
user_008,I_cheese,cheese,4.2,oz,beverages,2025-11-07,False,18.89,2025-10-23,pantry,365,organic,0.11,0.34,2025-09-18,synthetic_generation
user_008,I_salt,salt,1.54,g,snacks,2026-09-13,True,15.31,2025-10-23,pantry,Trader Joe's,,0.36,1.11,2025-05-29,synthetic_generation
user_008,I_ice_cream,ice_cream,2.24,pcs,produce,2026-12-31,False,5.42,2025-10-23,refrigerator,365,vegan,0.15,0.99,2024-01-16,synthetic_generation
user_008,I_bread,bread,4.95,L,snacks,2026-02-27,True,18.82,2025-10-23,pantry,Kirkland,contains_nuts,0.44,1.13,2024-11-28,synthetic_generation
user_009,I_wine,wine,3.13,ml,produce,2025-04-03,True,5.31,2025-10-23,refrigerator,Whole Foods,"gluten_free,contains_nuts,organic",0.13,1.3,2024-07-25,synthetic_generation
user_009,I_chocolate,chocolate,3.42,ml,produce,2025-04-03,False,8.78,2025-10-23,refrigerator,Organic Farm,,0.09,1.5,2025-01-06,synthetic_generation
user_009,I_ice_cream,ice_cream,4.89,ml,dairy_eggs,2026-06-21,False,18.44,2025-10-23,refrigerator,Whole Foods,"organic,vegan,contains_nuts",0.3,1.42,2024-06-02,synthetic_generation
user_009,I_potato,potato,0.73,oz,meat_poultry,2025-05-29,True,19.46,2025-10-23,freezer,Trader Joe's,"gluten_free,vegan,organic",0.45,1.93,2024-01-04,synthetic_generation
user_009,I_pasta,pasta,2.74,g,snacks,2025-01-13,False,12.94,2025-10-23,pantry,Great Value,"vegan,low_sugar,gluten_free",0.35,1.07,2025-03-28,synthetic_generation
user_009,I_vinegar,vinegar,2.96,L,dairy_eggs,2026-09-08,True,6.87,2025-10-23,refrigerator,Kirkland,vegan,0.07,0.89,2024-05-28,synthetic_generation
user_009,I_buttermilk,buttermilk,0.89,kg,grains_cereals,2026-11-15,False,8.95,2025-10-23,pantry,Whole Foods,vegan,0.35,1.34,2025-09-01,synthetic_generation
user_009,I_milk,milk,2.12,g,frozen_foods,2025-07-01,False,18.98,2025-10-23,freezer,Kirkland,"gluten_free,low_sugar",0.45,1.69,2025-03-13,synthetic_generation
user_009,I_garlic,garlic,1.05,oz,frozen_foods,2025-03-08,False,12.3,2025-10-23,freezer,Trader Joe's,"low_sugar,vegan,gluten_free",0.14,0.4,2025-08-08,synthetic_generation
user_009,I_jam,jam,3.22,oz,frozen_foods,2025-03-31,False,18.38,2025-10-23,freezer,Whole Foods,"gluten_free,low_sugar",0.47,1.34,2025-05-23,synthetic_generation
user_009,I_soy_sauce,soy_sauce,1.31,L,frozen_foods,2026-10-10,False,12.82,2025-10-23,freezer,Organic Farm,"vegan,organic",0.1,1.09,2024-04-30,synthetic_generation
user_009,I_honey,honey,2.0,L,seafood,2026-09-23,False,10.94,2025-10-23,freezer,Kirkland,gluten_free,0.16,0.42,2024-11-03,synthetic_generation
user_009,I_coffee,coffee,1.01,lb,frozen_foods,2026-07-18,False,19.41,2025-10-23,freezer,Trader Joe's,"low_sugar,organic,contains_nuts",0.14,1.72,2025-05-05,synthetic_generation
user_009,I_soda,soda,3.32,lb,produce,2025-02-06,True,12.56,2025-10-23,refrigerator,Whole Foods,"organic,gluten_free,contains_nuts",0.38,0.84,2025-07-02,synthetic_generation
user_009,I_ginger,ginger,4.5,lb,grains_cereals,2025-08-02,False,20.19,2025-10-23,pantry,Kirkland,gluten_free,0.43,0.88,2025-01-19,synthetic_generation
user_009,I_lettuce,lettuce,1.03,oz,frozen_foods,2025-06-19,False,5.5,2025-10-23,freezer,Organic Farm,"organic,gluten_free",0.24,1.14,2024-08-31,synthetic_generation
user_009,I_cream,cream,1.86,kg,condiments_spices,2026-04-08,False,6.19,2025-10-23,pantry,Trader Joe's,,0.4,1.85,2025-03-30,synthetic_generation
user_009,I_orange,orange,1.19,lb,frozen_foods,2025-01-26,False,22.72,2025-10-23,freezer,Whole Foods,"gluten_free,vegan",0.4,0.47,2025-06-12,synthetic_generation
user_009,I_shrimp,shrimp,3.71,kg,meat_poultry,2025-07-30,True,12.02,2025-10-23,freezer,Kirkland,"organic,low_sugar",0.2,1.81,2024-04-15,synthetic_generation
user_009,I_chips,chips,3.91,L,frozen_foods,2026-11-06,False,1.54,2025-10-23,freezer,Trader Joe's,vegan,0.18,1.2,2025-03-27,synthetic_generation
user_009,I_tofu,tofu,1.02,kg,dairy_eggs,2025-10-07,True,4.78,2025-10-23,refrigerator,365,"low_sugar,gluten_free",0.17,1.9,2024-10-17,synthetic_generation
user_009,I_apple,apple,4.52,pcs,seafood,2025-06-25,True,8.47,2025-10-23,freezer,Kirkland,organic,0.26,1.45,2024-04-18,synthetic_generation
user_009,I_cereal,cereal,1.31,pcs,beverages,2025-02-25,True,11.24,2025-10-23,pantry,Great Value,"gluten_free,low_sugar",0.42,1.51,2025-06-30,synthetic_generation
user_009,I_nuts,nuts,4.11,pcs,dairy_eggs,2026-04-22,True,3.23,2025-10-23,refrigerator,Kirkland,"gluten_free,contains_nuts,vegan",0.15,0.68,2025-09-23,synthetic_generation
user_009,I_mustard,mustard,4.63,lb,snacks,2026-01-08,False,5.4,2025-10-23,pantry,Trader Joe's,"contains_nuts,organic,low_sugar",0.26,0.9,2025-04-17,synthetic_generation
user_009,I_beans,beans,1.07,kg,meat_poultry,2025-10-17,False,15.51,2025-10-23,freezer,Whole Foods,,0.2,1.4,2024-11-05,synthetic_generation
user_009,I_ketchup,ketchup,1.57,L,frozen_foods,2026-04-18,False,15.17,2025-10-23,freezer,Great Value,contains_nuts,0.22,0.88,2025-08-28,synthetic_generation
user_009,I_bacon,bacon,1.56,kg,beverages,2026-03-22,False,14.07,2025-10-23,pantry,Organic Farm,"organic,contains_nuts,vegan",0.3,1.7,2024-06-29,synthetic_generation
user_009,I_onion,onion,3.58,pack,snacks,2026-02-20,True,15.36,2025-10-23,pantry,Trader Joe's,"organic,low_sugar,contains_nuts",0.42,1.81,2024-01-01,synthetic_generation
user_009,I_butter,butter,1.81,pcs,meat_poultry,2026-11-08,True,11.87,2025-10-23,freezer,365,gluten_free,0.18,1.65,2024-11-07,synthetic_generation
user_009,I_carrot,carrot,3.25,pack,beverages,2025-12-19,True,14.99,2025-10-23,pantry,365,"organic,gluten_free",0.46,1.95,2024-01-01,synthetic_generation
user_009,I_oats,oats,4.4,L,frozen_foods,2026-01-03,True,21.67,2025-10-23,freezer,Whole Foods,"gluten_free,contains_nuts,vegan",0.22,1.23,2024-06-26,synthetic_generation
user_009,I_water,water,4.29,lb,produce,2025-05-23,True,14.33,2025-10-23,refrigerator,Whole Foods,gluten_free,0.5,1.44,2024-05-17,synthetic_generation
user_009,I_rice,rice,4.48,pack,grains_cereals,2025-03-15,True,4.46,2025-10-23,pantry,365,,0.11,1.67,2025-04-11,synthetic_generation
user_009,I_mushroom,mushroom,2.41,pcs,beverages,2026-10-01,True,11.91,2025-10-23,pantry,Whole Foods,"vegan,low_sugar",0.24,0.31,2025-05-25,synthetic_generation
user_009,I_yogurt,yogurt,2.96,lb,seafood,2026-12-31,False,10.86,2025-10-23,freezer,Kirkland,,0.31,1.5,2024-04-25,synthetic_generation
user_009,I_tomato,tomato,3.79,oz,produce,2026-12-09,True,4.41,2025-10-23,refrigerator,Whole Foods,,0.29,1.34,2024-09-08,synthetic_generation
user_009,I_strawberry,strawberry,2.93,oz,produce,2026-10-08,True,17.42,2025-10-23,refrigerator,Great Value,,0.46,1.21,2024-01-12,synthetic_generation
user_009,I_oil,oil,1.99,lb,produce,2026-04-10,False,14.78,2025-10-23,refrigerator,Trader Joe's,"vegan,organic",0.36,1.32,2024-11-07,synthetic_generation
user_009,I_pepper,pepper,3.08,oz,snacks,2025-03-04,False,14.88,2025-10-23,pantry,Organic Farm,,0.18,0.44,2025-06-01,synthetic_generation
user_009,I_juice,juice,1.76,oz,dairy_eggs,2025-10-12,False,4.18,2025-10-23,refrigerator,Kirkland,,0.32,1.85,2024-06-03,synthetic_generation
user_009,I_chicken,chicken,3.65,pcs,produce,2026-01-14,True,7.27,2025-10-23,refrigerator,365,,0.2,0.44,2024-05-28,synthetic_generation
user_009,I_cheese,cheese,1.57,pcs,meat_poultry,2026-05-23,False,19.49,2025-10-23,freezer,Organic Farm,vegan,0.31,1.73,2024-02-25,synthetic_generation
user_009,I_sugar,sugar,2.29,oz,snacks,2025-04-29,True,5.02,2025-10-23,pantry,Whole Foods,contains_nuts,0.36,0.96,2024-09-25,synthetic_generation
user_009,I_ham,ham,4.67,pcs,meat_poultry,2026-06-28,False,1.28,2025-10-23,freezer,Whole Foods,"low_sugar,organic",0.09,1.2,2024-12-28,synthetic_generation
user_009,I_salt,salt,1.7,kg,beverages,2026-09-18,False,9.04,2025-10-23,pantry,Trader Joe's,"contains_nuts,vegan,gluten_free",0.35,1.61,2025-06-16,synthetic_generation
user_009,I_broccoli,broccoli,0.55,g,condiments_spices,2026-11-25,True,8.52,2025-10-23,pantry,Kirkland,,0.24,1.19,2025-04-01,synthetic_generation
user_009,I_beef,beef,0.65,kg,condiments_spices,2025-08-13,False,7.05,2025-10-23,pantry,Kirkland,low_sugar,0.34,1.5,2024-05-02,synthetic_generation
user_009,I_frozen_pizza,frozen_pizza,3.94,ml,dairy_eggs,2026-09-12,True,10.02,2025-10-23,refrigerator,Kirkland,gluten_free,0.18,1.42,2024-03-18,synthetic_generation
user_009,I_banana,banana,3.5,lb,produce,2025-10-11,False,17.61,2025-10-23,refrigerator,Trader Joe's,organic,0.17,0.41,2025-02-01,synthetic_generation
user_010,I_tea,tea,4.79,pcs,beverages,2025-03-13,True,1.08,2025-10-23,pantry,Kirkland,"gluten_free,low_sugar",0.23,1.37,2024-04-02,synthetic_generation
user_010,I_bread,bread,2.57,oz,condiments_spices,2026-07-02,False,2.93,2025-10-23,pantry,Organic Farm,vegan,0.3,1.94,2024-07-14,synthetic_generation
user_010,I_carrot,carrot,3.34,lb,snacks,2026-12-14,False,22.52,2025-10-23,pantry,Whole Foods,,0.45,1.04,2024-07-13,synthetic_generation
user_010,I_water,water,4.98,L,meat_poultry,2025-02-06,True,1.61,2025-10-23,freezer,Whole Foods,"organic,gluten_free,vegan",0.29,1.72,2025-04-05,synthetic_generation
user_010,I_ice_cream,ice_cream,4.05,g,grains_cereals,2025-02-07,False,2.35,2025-10-23,pantry,Whole Foods,,0.15,1.41,2025-06-19,synthetic_generation
user_010,I_broccoli,broccoli,1.55,kg,produce,2026-11-26,True,18.79,2025-10-23,refrigerator,Kirkland,contains_nuts,0.34,1.1,2025-09-25,synthetic_generation
user_010,I_cereal,cereal,3.35,oz,grains_cereals,2025-09-06,True,1.34,2025-10-23,pantry,Kirkland,"low_sugar,vegan,gluten_free",0.08,1.69,2024-04-26,synthetic_generation
user_010,I_eggs,eggs,1.41,lb,produce,2026-09-02,True,2.51,2025-10-23,refrigerator,Organic Farm,"gluten_free,organic,low_sugar",0.31,0.53,2024-08-06,synthetic_generation
user_010,I_frozen_pizza,frozen_pizza,1.04,ml,grains_cereals,2026-08-31,True,9.05,2025-10-23,pantry,Whole Foods,gluten_free,0.3,1.05,2025-08-18,synthetic_generation
user_010,I_butter,butter,3.34,pack,grains_cereals,2025-05-17,True,19.99,2025-10-23,pantry,365,,0.45,0.44,2024-01-08,synthetic_generation
user_010,I_ginger,ginger,4.13,pcs,meat_poultry,2025-04-02,False,10.99,2025-10-23,freezer,Organic Farm,vegan,0.11,0.76,2025-04-06,synthetic_generation
user_010,I_vinegar,vinegar,0.67,ml,beverages,2025-09-02,True,15.65,2025-10-23,pantry,Organic Farm,"low_sugar,organic,gluten_free",0.42,0.81,2025-03-04,synthetic_generation
user_010,I_soda,soda,4.94,kg,grains_cereals,2026-07-26,True,5.61,2025-10-23,pantry,Great Value,"low_sugar,vegan",0.26,1.36,2024-08-01,synthetic_generation
user_010,I_bacon,bacon,1.17,pcs,snacks,2025-02-24,True,3.7,2025-10-23,pantry,Whole Foods,vegan,0.35,0.37,2025-01-07,synthetic_generation
user_010,I_cream,cream,3.28,pcs,snacks,2025-08-03,False,7.03,2025-10-23,pantry,Kirkland,,0.38,1.87,2024-06-29,synthetic_generation
user_010,I_apple,apple,0.82,L,meat_poultry,2025-01-30,False,13.36,2025-10-23,freezer,Organic Farm,"low_sugar,gluten_free,vegan",0.14,1.45,2024-11-29,synthetic_generation
user_010,I_yogurt,yogurt,1.57,pack,seafood,2025-04-23,False,6.47,2025-10-23,freezer,365,"vegan,organic,low_sugar",0.31,0.39,2025-03-22,synthetic_generation
user_010,I_orange,orange,2.18,pcs,meat_poultry,2025-08-10,False,5.27,2025-10-23,freezer,Organic Farm,gluten_free,0.49,0.64,2024-05-10,synthetic_generation
user_010,I_pasta,pasta,1.0,pcs,grains_cereals,2026-12-10,True,7.73,2025-10-23,pantry,Whole Foods,"vegan,gluten_free,organic",0.45,1.33,2025-09-18,synthetic_generation
user_010,I_cheese,cheese,4.36,pcs,meat_poultry,2026-08-15,True,3.08,2025-10-23,freezer,365,"contains_nuts,gluten_free,organic",0.38,1.55,2024-09-09,synthetic_generation
user_010,I_mayonnaise,mayonnaise,4.51,ml,seafood,2025-12-02,False,14.91,2025-10-23,freezer,Great Value,,0.24,0.38,2025-04-26,synthetic_generation
